Invoice ID,Branch,Customer type,Product line,Total,Date,Rating,Hour
INV-1654,C,Member,Home & Lifestyle,165.82,2024-03-22 18:00:00,9.5,18
INV-1655,B,Member,Fashion accessories,473.42,2024-03-22 21:00:00,7.5,21
INV-1656,B,Member,Health & Beauty,981.37,2024-03-23 00:00:00,7.6,0
INV-1657,C,Normal,Sports & Travel,493.74,2024-03-23 03:00:00,6.1,3
INV-1658,C,Normal,Food & beverages,866.28,2024-03-23 06:00:00,4.3,6
INV-1659,B,Normal,Health & Beauty,596.96,2024-03-23 09:00:00,4.2,9
INV-1660,C,Normal,Sports & Travel,387.82,2024-03-23 12:00:00,6.5,12
INV-1661,A,Member,Electronic accessories,300.07,2024-03-23 15:00:00,4.5,15
INV-1662,A,Normal,Sports & Travel,219.16,2024-03-23 18:00:00,7.6,18
INV-1663,B,Member,Food & beverages,766.56,2024-03-23 21:00:00,9.3,21
INV-1664,B,Member,Sports & Travel,398.81,2024-03-24 00:00:00,9.3,0
INV-1665,B,Member,Home & Lifestyle,521.05,2024-03-24 03:00:00,8.0,3
INV-1666,A,Member,Food & beverages,502.48,2024-03-24 06:00:00,5.3,6
INV-1667,C,Member,Fashion accessories,585.73,2024-03-24 09:00:00,9.2,9
INV-1668,A,Normal,Electronic accessories,868.27,2024-03-24 12:00:00,9.3,12
INV-1669,C,Normal,Home & Lifestyle,981.12,2024-03-24 15:00:00,5.2,15
INV-1670,A,Normal,Fashion accessories,419.43,2024-03-24 18:00:00,8.4,18
INV-1671,C,Normal,Sports & Travel,830.97,2024-03-24 21:00:00,5.7,21
INV-1672,A,Member,Food & beverages,769.24,2024-03-25 00:00:00,8.8,0
INV-1673,B,Normal,Electronic accessories,582.06,2024-03-25 03:00:00,10.0,3
INV-1674,A,Member,Home & Lifestyle,956.93,2024-03-25 06:00:00,4.2,6
INV-1675,C,Normal,Fashion accessories,216.47,2024-03-25 09:00:00,9.4,9
INV-1676,A,Member,Fashion accessories,127.08,2024-03-25 12:00:00,7.7,12
INV-1677,A,Member,Electronic accessories,856.88,2024-03-25 15:00:00,9.8,15
INV-1678,A,Normal,Sports & Travel,450.37,2024-03-25 18:00:00,6.8,18
INV-1679,B,Member,Electronic accessories,850.03,2024-03-25 21:00:00,9.1,21
INV-1680,A,Member,Fashion accessories,895.23,2024-03-26 00:00:00,4.4,0
INV-1681,B,Normal,Health & Beauty,81.21,2024-03-26 03:00:00,6.0,3
INV-1682,B,Member,Home & Lifestyle,885.8,2024-03-26 06:00:00,4.4,6
INV-1683,A,Normal,Electronic accessories,459.35,2024-03-26 09:00:00,9.9,9
INV-1684,A,Normal,Fashion accessories,520.22,2024-03-26 12:00:00,8.9,12
INV-1685,A,Normal,Sports & Travel,634.06,2024-03-26 15:00:00,9.1,15
INV-1686,C,Member,Fashion accessories,927.85,2024-03-26 18:00:00,9.6,18
INV-1687,A,Member,Sports & Travel,38.73,2024-03-26 21:00:00,4.5,21
INV-1688,B,Member,Electronic accessories,487.31,2024-03-27 00:00:00,6.3,0
INV-1689,A,Normal,Sports & Travel,693.97,2024-03-27 03:00:00,4.4,3
INV-1690,C,Member,Food & beverages,728.25,2024-03-27 06:00:00,5.3,6
INV-1691,A,Normal,Food & beverages,698.68,2024-03-27 09:00:00,5.4,9
INV-1692,C,Normal,Food & beverages,151.75,2024-03-27 12:00:00,6.8,12
INV-1693,C,Member,Health & Beauty,313.41,2024-03-27 15:00:00,5.6,15
INV-1694,A,Normal,Electronic accessories,371.54,2024-03-27 18:00:00,4.6,18
INV-1695,B,Member,Fashion accessories,808.35,2024-03-27 21:00:00,5.0,21
INV-1696,C,Member,Fashion accessories,293.18,2024-03-28 00:00:00,4.9,0
INV-1697,A,Member,Health & Beauty,226.49,2024-03-28 03:00:00,9.8,3
INV-1698,A,Member,Sports & Travel,958.3,2024-03-28 06:00:00,8.6,6
INV-1699,B,Member,Health & Beauty,28.69,2024-03-28 09:00:00,9.8,9
INV-1700,C,Normal,Sports & Travel,997.86,2024-03-28 12:00:00,6.6,12
INV-1701,C,Normal,Sports & Travel,683.28,2024-03-28 15:00:00,5.7,15
INV-1702,A,Normal,Home & Lifestyle,831.9,2024-03-28 18:00:00,8.8,18
INV-1703,A,Member,Fashion accessories,308.73,2024-03-28 21:00:00,6.0,21
INV-1704,B,Member,Food & beverages,34.03,2024-03-29 00:00:00,5.8,0
INV-1705,B,Member,Sports & Travel,743.11,2024-03-29 03:00:00,5.4,3
INV-1706,C,Normal,Home & Lifestyle,837.46,2024-03-29 06:00:00,4.8,6
INV-1707,C,Member,Fashion accessories,745.67,2024-03-29 09:00:00,5.5,9
INV-1708,A,Normal,Food & beverages,159.99,2024-03-29 12:00:00,6.1,12
INV-1709,C,Normal,Sports & Travel,758.36,2024-03-29 15:00:00,8.0,15
INV-1710,B,Member,Sports & Travel,773.54,2024-03-29 18:00:00,4.4,18
INV-1711,B,Member,Health & Beauty,665.37,2024-03-29 21:00:00,5.3,21
INV-1712,A,Normal,Health & Beauty,770.79,2024-03-30 00:00:00,8.9,0
INV-1713,B,Member,Fashion accessories,849.0,2024-03-30 03:00:00,4.9,3
INV-1714,B,Normal,Food & beverages,621.33,2024-03-30 06:00:00,6.1,6
INV-1715,B,Member,Sports & Travel,106.83,2024-03-30 09:00:00,9.2,9
INV-1716,B,Member,Fashion accessories,497.88,2024-03-30 12:00:00,4.9,12
INV-1717,A,Normal,Fashion accessories,96.1,2024-03-30 15:00:00,4.5,15
INV-1718,A,Member,Electronic accessories,419.39,2024-03-30 18:00:00,6.9,18
INV-1719,C,Normal,Health & Beauty,418.96,2024-03-30 21:00:00,5.8,21
INV-1720,B,Member,Food & beverages,84.69,2024-03-31 00:00:00,7.4,0
INV-1721,C,Normal,Sports & Travel,361.84,2024-03-31 03:00:00,8.8,3
INV-1722,A,Normal,Fashion accessories,128.78,2024-03-31 06:00:00,4.8,6
INV-1723,A,Member,Sports & Travel,812.07,2024-03-31 09:00:00,7.5,9
INV-1724,A,Normal,Electronic accessories,948.73,2024-03-31 12:00:00,7.0,12
INV-1725,A,Member,Food & beverages,90.87,2024-03-31 15:00:00,4.9,15
INV-1726,A,Member,Fashion accessories,956.01,2024-03-31 18:00:00,7.7,18
INV-1727,A,Member,Sports & Travel,532.13,2024-03-31 21:00:00,5.6,21
INV-1728,A,Normal,Health & Beauty,313.57,2024-04-01 00:00:00,6.9,0
INV-1729,B,Normal,Electronic accessories,95.32,2024-04-01 03:00:00,4.5,3
INV-1730,C,Member,Food & beverages,510.61,2024-04-01 06:00:00,6.8,6
INV-1731,A,Member,Electronic accessories,798.63,2024-04-01 09:00:00,5.8,9
INV-1732,B,Normal,Health & Beauty,712.94,2024-04-01 12:00:00,8.9,12
INV-1733,B,Member,Food & beverages,69.22,2024-04-01 15:00:00,4.3,15
INV-1734,C,Member,Electronic accessories,91.44,2024-04-01 18:00:00,6.5,18
INV-1735,A,Normal,Home & Lifestyle,414.82,2024-04-01 21:00:00,6.8,21
INV-1736,C,Member,Health & Beauty,309.38,2024-04-02 00:00:00,8.4,0
INV-1737,A,Normal,Health & Beauty,247.74,2024-04-02 03:00:00,7.4,3
INV-1738,B,Member,Health & Beauty,295.38,2024-04-02 06:00:00,8.0,6
INV-1739,B,Normal,Home & Lifestyle,807.41,2024-04-02 09:00:00,8.7,9
INV-1740,B,Member,Home & Lifestyle,930.64,2024-04-02 12:00:00,9.2,12
INV-1741,B,Member,Sports & Travel,417.0,2024-04-02 15:00:00,5.9,15
INV-1742,C,Normal,Fashion accessories,907.99,2024-04-02 18:00:00,7.2,18
INV-1743,A,Member,Electronic accessories,335.07,2024-04-02 21:00:00,9.0,21
INV-1744,A,Normal,Sports & Travel,486.91,2024-04-03 00:00:00,9.9,0
INV-1745,C,Member,Electronic accessories,241.51,2024-04-03 03:00:00,9.3,3
INV-1746,A,Normal,Fashion accessories,647.67,2024-04-03 06:00:00,6.2,6
INV-1747,B,Normal,Home & Lifestyle,979.4,2024-04-03 09:00:00,5.2,9
INV-1748,A,Normal,Fashion accessories,611.42,2024-04-03 12:00:00,6.9,12
INV-1749,B,Normal,Home & Lifestyle,370.66,2024-04-03 15:00:00,8.4,15
INV-1750,C,Member,Fashion accessories,654.86,2024-04-03 18:00:00,7.0,18
INV-1751,A,Member,Sports & Travel,140.46,2024-04-03 21:00:00,6.9,21
INV-1752,C,Normal,Food & beverages,890.89,2024-04-04 00:00:00,9.0,0
INV-1753,A,Normal,Sports & Travel,513.02,2024-04-04 03:00:00,6.2,3
INV-1754,B,Normal,Electronic accessories,460.36,2024-04-04 06:00:00,9.2,6
INV-1755,C,Member,Sports & Travel,594.15,2024-04-04 09:00:00,6.4,9
INV-1756,A,Member,Health & Beauty,632.29,2024-04-04 12:00:00,6.0,12
INV-1757,B,Member,Electronic accessories,90.34,2024-04-04 15:00:00,6.7,15
INV-1758,C,Member,Fashion accessories,688.96,2024-04-04 18:00:00,8.6,18
INV-1759,C,Normal,Electronic accessories,257.09,2024-04-04 21:00:00,4.8,21
INV-1760,A,Normal,Food & beverages,719.67,2024-04-05 00:00:00,5.2,0
INV-1761,A,Normal,Home & Lifestyle,826.08,2024-04-05 03:00:00,9.7,3
INV-1762,A,Member,Fashion accessories,807.88,2024-04-05 06:00:00,5.1,6
INV-1763,B,Member,Electronic accessories,561.45,2024-04-05 09:00:00,7.4,9
INV-1764,A,Member,Fashion accessories,529.77,2024-04-05 12:00:00,7.5,12
INV-1765,C,Normal,Fashion accessories,160.02,2024-04-05 15:00:00,6.9,15
INV-1766,C,Normal,Fashion accessories,779.84,2024-04-05 18:00:00,7.9,18
INV-1767,A,Member,Home & Lifestyle,285.98,2024-04-05 21:00:00,5.4,21
INV-1768,A,Normal,Sports & Travel,506.76,2024-04-06 00:00:00,7.3,0
INV-1769,C,Member,Fashion accessories,298.59,2024-04-06 03:00:00,6.2,3
INV-1770,B,Member,Health & Beauty,151.15,2024-04-06 06:00:00,8.0,6
INV-1771,A,Normal,Food & beverages,636.97,2024-04-06 09:00:00,4.8,9
INV-1772,A,Member,Home & Lifestyle,73.25,2024-04-06 12:00:00,7.4,12
INV-1773,C,Normal,Electronic accessories,753.67,2024-04-06 15:00:00,5.1,15
INV-1774,A,Member,Home & Lifestyle,331.24,2024-04-06 18:00:00,5.7,18
INV-1775,B,Normal,Electronic accessories,20.13,2024-04-06 21:00:00,5.3,21
INV-1776,C,Normal,Home & Lifestyle,520.91,2024-04-07 00:00:00,5.1,0
INV-1777,A,Normal,Electronic accessories,65.91,2024-04-07 03:00:00,9.0,3
INV-1778,C,Member,Fashion accessories,290.65,2024-04-07 06:00:00,5.7,6
INV-1779,A,Member,Sports & Travel,712.84,2024-04-07 09:00:00,9.6,9
INV-1780,A,Normal,Electronic accessories,81.44,2024-04-07 12:00:00,9.8,12
INV-1781,A,Normal,Electronic accessories,842.55,2024-04-07 15:00:00,7.4,15
INV-1782,B,Member,Health & Beauty,23.74,2024-04-07 18:00:00,4.9,18
INV-1783,B,Member,Electronic accessories,261.89,2024-04-07 21:00:00,6.2,21
INV-1784,C,Member,Health & Beauty,746.09,2024-04-08 00:00:00,8.8,0
INV-1785,A,Normal,Food & beverages,329.94,2024-04-08 03:00:00,6.2,3
INV-1786,A,Member,Fashion accessories,119.85,2024-04-08 06:00:00,4.5,6
INV-1787,B,Member,Health & Beauty,373.03,2024-04-08 09:00:00,7.3,9
INV-1788,A,Normal,Sports & Travel,284.99,2024-04-08 12:00:00,9.1,12
INV-1789,B,Member,Fashion accessories,845.86,2024-04-08 15:00:00,8.8,15
INV-1790,A,Member,Health & Beauty,327.08,2024-04-08 18:00:00,5.1,18
INV-1791,C,Member,Fashion accessories,793.15,2024-04-08 21:00:00,8.0,21
INV-1792,A,Normal,Fashion accessories,894.03,2024-04-09 00:00:00,5.3,0
INV-1793,A,Normal,Fashion accessories,445.14,2024-04-09 03:00:00,5.3,3
INV-1794,B,Normal,Food & beverages,911.74,2024-04-09 06:00:00,9.2,6
INV-1795,A,Normal,Sports & Travel,389.77,2024-04-09 09:00:00,5.5,9
INV-1796,A,Normal,Home & Lifestyle,964.8,2024-04-09 12:00:00,5.6,12
INV-1797,B,Normal,Home & Lifestyle,107.5,2024-04-09 15:00:00,4.0,15
INV-1798,C,Normal,Health & Beauty,693.28,2024-04-09 18:00:00,9.2,18
INV-1799,C,Member,Fashion accessories,503.94,2024-04-09 21:00:00,8.8,21
INV-1800,B,Member,Health & Beauty,399.9,2024-04-10 00:00:00,7.8,0
INV-1801,B,Normal,Food & beverages,640.06,2024-04-10 03:00:00,8.5,3
INV-1802,B,Member,Food & beverages,709.78,2024-04-10 06:00:00,4.9,6
INV-1803,B,Member,Electronic accessories,24.28,2024-04-10 09:00:00,6.7,9
INV-1804,B,Normal,Food & beverages,183.61,2024-04-10 12:00:00,6.1,12
INV-1805,C,Member,Electronic accessories,718.79,2024-04-10 15:00:00,4.6,15
INV-1806,C,Member,Sports & Travel,673.06,2024-04-10 18:00:00,6.9,18
INV-1807,B,Member,Health & Beauty,966.73,2024-04-10 21:00:00,9.5,21
INV-1808,A,Member,Sports & Travel,765.82,2024-04-11 00:00:00,4.2,0
INV-1809,B,Member,Food & beverages,951.76,2024-04-11 03:00:00,5.7,3
INV-1810,A,Normal,Sports & Travel,708.49,2024-04-11 06:00:00,5.2,6
INV-1811,B,Normal,Sports & Travel,312.09,2024-04-11 09:00:00,5.4,9
INV-1812,B,Normal,Sports & Travel,123.26,2024-04-11 12:00:00,9.5,12
INV-1813,C,Member,Food & beverages,786.19,2024-04-11 15:00:00,6.8,15
INV-1814,A,Normal,Fashion accessories,651.27,2024-04-11 18:00:00,6.8,18
INV-1815,A,Member,Sports & Travel,67.22,2024-04-11 21:00:00,8.6,21
INV-1816,C,Member,Electronic accessories,372.85,2024-04-12 00:00:00,4.9,0
INV-1817,C,Member,Food & beverages,957.66,2024-04-12 03:00:00,6.9,3
INV-1818,C,Member,Sports & Travel,510.39,2024-04-12 06:00:00,6.6,6
INV-1819,C,Normal,Fashion accessories,444.07,2024-04-12 09:00:00,7.6,9
INV-1820,A,Normal,Food & beverages,468.55,2024-04-12 12:00:00,10.0,12
INV-1821,A,Member,Home & Lifestyle,224.71,2024-04-12 15:00:00,8.6,15
INV-1822,B,Normal,Fashion accessories,381.33,2024-04-12 18:00:00,6.4,18
INV-1823,B,Member,Electronic accessories,382.42,2024-04-12 21:00:00,9.0,21
INV-1824,C,Normal,Sports & Travel,71.31,2024-04-13 00:00:00,5.0,0
INV-1825,C,Normal,Home & Lifestyle,772.22,2024-04-13 03:00:00,4.2,3
INV-1826,C,Member,Home & Lifestyle,428.17,2024-04-13 06:00:00,5.2,6
INV-1827,B,Normal,Food & beverages,825.74,2024-04-13 09:00:00,6.0,9
INV-1828,B,Member,Home & Lifestyle,853.34,2024-04-13 12:00:00,7.1,12
INV-1829,B,Normal,Electronic accessories,227.75,2024-04-13 15:00:00,7.7,15
INV-1830,B,Member,Electronic accessories,664.21,2024-04-13 18:00:00,9.5,18
INV-1831,B,Member,Health & Beauty,482.84,2024-04-13 21:00:00,7.1,21
INV-1832,B,Normal,Electronic accessories,882.55,2024-04-14 00:00:00,7.0,0
INV-1833,B,Normal,Fashion accessories,231.43,2024-04-14 03:00:00,4.3,3
INV-1834,C,Member,Home & Lifestyle,684.26,2024-04-14 06:00:00,4.2,6
INV-1835,C,Normal,Electronic accessories,615.6,2024-04-14 09:00:00,7.3,9
INV-1836,C,Normal,Food & beverages,309.4,2024-04-14 12:00:00,6.6,12
INV-1837,C,Member,Health & Beauty,153.87,2024-04-14 15:00:00,9.0,15
INV-1838,B,Member,Home & Lifestyle,658.61,2024-04-14 18:00:00,5.0,18
INV-1839,A,Normal,Health & Beauty,743.83,2024-04-14 21:00:00,4.1,21
INV-1840,B,Member,Home & Lifestyle,329.31,2024-04-15 00:00:00,6.7,0
INV-1841,A,Member,Food & beverages,651.94,2024-04-15 03:00:00,5.4,3
INV-1842,C,Member,Health & Beauty,407.23,2024-04-15 06:00:00,4.3,6
INV-1843,B,Normal,Sports & Travel,718.94,2024-04-15 09:00:00,8.3,9
INV-1844,C,Normal,Fashion accessories,215.23,2024-04-15 12:00:00,4.7,12
INV-1845,B,Member,Fashion accessories,892.41,2024-04-15 15:00:00,7.6,15
INV-1846,C,Normal,Home & Lifestyle,301.66,2024-04-15 18:00:00,5.7,18
INV-1847,A,Member,Sports & Travel,380.43,2024-04-15 21:00:00,5.0,21
INV-1848,A,Normal,Health & Beauty,76.93,2024-04-16 00:00:00,6.3,0
INV-1849,A,Member,Sports & Travel,129.28,2024-04-16 03:00:00,8.8,3
INV-1850,B,Member,Sports & Travel,525.54,2024-04-16 06:00:00,6.4,6
INV-1851,A,Normal,Health & Beauty,282.24,2024-04-16 09:00:00,8.5,9
INV-1852,B,Member,Food & beverages,838.77,2024-04-16 12:00:00,4.8,12
INV-1853,A,Normal,Sports & Travel,34.4,2024-04-16 15:00:00,8.6,15
INV-1854,A,Normal,Sports & Travel,391.51,2024-04-16 18:00:00,5.4,18
INV-1855,B,Member,Food & beverages,350.6,2024-04-16 21:00:00,8.1,21
INV-1856,B,Member,Sports & Travel,38.94,2024-04-17 00:00:00,7.4,0
INV-1857,A,Normal,Sports & Travel,141.88,2024-04-17 03:00:00,9.6,3
INV-1858,B,Member,Sports & Travel,425.37,2024-04-17 06:00:00,6.3,6
INV-1859,A,Member,Fashion accessories,503.01,2024-04-17 09:00:00,4.4,9
INV-1860,B,Member,Electronic accessories,416.2,2024-04-17 12:00:00,4.1,12
INV-1861,C,Member,Food & beverages,540.32,2024-04-17 15:00:00,9.0,15
INV-1862,C,Member,Sports & Travel,603.23,2024-04-17 18:00:00,7.1,18
INV-1863,C,Normal,Fashion accessories,29.73,2024-04-17 21:00:00,8.7,21
INV-1864,C,Normal,Food & beverages,474.81,2024-04-18 00:00:00,5.4,0
INV-1865,C,Member,Home & Lifestyle,964.23,2024-04-18 03:00:00,6.1,3
INV-1866,A,Member,Home & Lifestyle,528.65,2024-04-18 06:00:00,4.2,6
INV-1867,C,Member,Sports & Travel,683.99,2024-04-18 09:00:00,9.8,9
INV-1868,C,Normal,Fashion accessories,325.63,2024-04-18 12:00:00,8.0,12
INV-1869,C,Member,Fashion accessories,778.51,2024-04-18 15:00:00,9.6,15
INV-1870,C,Normal,Food & beverages,777.46,2024-04-18 18:00:00,5.6,18
INV-1871,B,Normal,Food & beverages,530.87,2024-04-18 21:00:00,7.7,21
INV-1872,A,Normal,Fashion accessories,976.49,2024-04-19 00:00:00,8.1,0
INV-1873,C,Member,Food & beverages,143.04,2024-04-19 03:00:00,5.9,3
INV-1874,C,Normal,Fashion accessories,36.61,2024-04-19 06:00:00,9.1,6
INV-1875,C,Member,Electronic accessories,774.76,2024-04-19 09:00:00,9.7,9
INV-1876,A,Normal,Fashion accessories,811.01,2024-04-19 12:00:00,9.3,12
INV-1877,B,Member,Home & Lifestyle,137.8,2024-04-19 15:00:00,8.4,15
INV-1878,A,Normal,Food & beverages,280.27,2024-04-19 18:00:00,5.7,18
INV-1879,B,Member,Fashion accessories,37.2,2024-04-19 21:00:00,5.7,21
INV-1880,C,Normal,Fashion accessories,307.44,2024-04-20 00:00:00,9.8,0
INV-1881,C,Member,Food & beverages,777.68,2024-04-20 03:00:00,4.1,3
INV-1882,A,Member,Electronic accessories,527.6,2024-04-20 06:00:00,8.3,6
INV-1883,A,Member,Electronic accessories,361.13,2024-04-20 09:00:00,8.2,9
INV-1884,B,Member,Food & beverages,384.3,2024-04-20 12:00:00,7.7,12
INV-1885,B,Normal,Health & Beauty,21.33,2024-04-20 15:00:00,9.9,15
INV-1886,A,Normal,Food & beverages,313.8,2024-04-20 18:00:00,5.9,18
INV-1887,B,Member,Food & beverages,653.53,2024-04-20 21:00:00,6.0,21
INV-1888,A,Normal,Electronic accessories,974.71,2024-04-21 00:00:00,4.5,0
INV-1889,B,Member,Electronic accessories,850.12,2024-04-21 03:00:00,6.7,3
INV-1890,A,Member,Food & beverages,43.12,2024-04-21 06:00:00,5.6,6
INV-1891,A,Normal,Food & beverages,900.59,2024-04-21 09:00:00,6.1,9
INV-1892,A,Member,Food & beverages,787.53,2024-04-21 12:00:00,9.0,12
INV-1893,B,Member,Electronic accessories,784.77,2024-04-21 15:00:00,9.6,15
INV-1894,B,Normal,Food & beverages,468.84,2024-04-21 18:00:00,5.1,18
INV-1895,B,Member,Food & beverages,410.05,2024-04-21 21:00:00,6.2,21
INV-1896,A,Member,Sports & Travel,316.86,2024-04-22 00:00:00,9.6,0
INV-1897,B,Member,Health & Beauty,84.38,2024-04-22 03:00:00,4.4,3
INV-1898,B,Member,Home & Lifestyle,243.67,2024-04-22 06:00:00,4.6,6
INV-1899,A,Normal,Health & Beauty,261.67,2024-04-22 09:00:00,5.0,9
INV-1900,C,Normal,Sports & Travel,494.4,2024-04-22 12:00:00,7.6,12
INV-1901,A,Normal,Home & Lifestyle,752.5,2024-04-22 15:00:00,4.9,15
INV-1902,B,Member,Food & beverages,484.33,2024-04-22 18:00:00,9.8,18
INV-1903,A,Member,Sports & Travel,76.69,2024-04-22 21:00:00,6.7,21
INV-1904,C,Normal,Food & beverages,958.63,2024-04-23 00:00:00,7.0,0
INV-1905,A,Member,Electronic accessories,943.87,2024-04-23 03:00:00,5.5,3
INV-1906,B,Member,Fashion accessories,789.49,2024-04-23 06:00:00,6.8,6
INV-1907,C,Member,Sports & Travel,991.5,2024-04-23 09:00:00,8.0,9
INV-1908,B,Member,Electronic accessories,553.59,2024-04-23 12:00:00,8.5,12
INV-1909,C,Normal,Sports & Travel,963.51,2024-04-23 15:00:00,8.5,15
INV-1910,C,Normal,Sports & Travel,94.09,2024-04-23 18:00:00,7.5,18
INV-1911,A,Normal,Electronic accessories,378.37,2024-04-23 21:00:00,9.4,21
INV-1912,A,Member,Home & Lifestyle,240.87,2024-04-24 00:00:00,8.9,0
INV-1913,B,Normal,Health & Beauty,211.92,2024-04-24 03:00:00,8.5,3
INV-1914,A,Normal,Food & beverages,157.99,2024-04-24 06:00:00,4.3,6
INV-1915,A,Member,Sports & Travel,629.97,2024-04-24 09:00:00,4.0,9
INV-1916,C,Member,Food & beverages,785.7,2024-04-24 12:00:00,5.3,12
INV-1917,A,Normal,Fashion accessories,586.73,2024-04-24 15:00:00,8.0,15
INV-1918,C,Normal,Electronic accessories,164.02,2024-04-24 18:00:00,6.5,18
INV-1919,C,Normal,Food & beverages,814.9,2024-04-24 21:00:00,6.4,21
INV-1920,C,Normal,Electronic accessories,643.24,2024-04-25 00:00:00,9.3,0
INV-1921,B,Member,Food & beverages,400.4,2024-04-25 03:00:00,9.4,3
INV-1922,B,Normal,Health & Beauty,680.65,2024-04-25 06:00:00,9.5,6
INV-1923,B,Normal,Health & Beauty,274.71,2024-04-25 09:00:00,5.9,9
INV-1924,C,Member,Health & Beauty,358.29,2024-04-25 12:00:00,8.1,12
INV-1925,B,Normal,Health & Beauty,919.14,2024-04-25 15:00:00,5.6,15
INV-1926,B,Member,Health & Beauty,304.69,2024-04-25 18:00:00,5.1,18
INV-1927,A,Member,Health & Beauty,480.59,2024-04-25 21:00:00,5.1,21
INV-1928,B,Member,Electronic accessories,892.34,2024-04-26 00:00:00,6.1,0
INV-1929,B,Normal,Sports & Travel,713.57,2024-04-26 03:00:00,6.6,3
INV-1930,C,Normal,Food & beverages,80.96,2024-04-26 06:00:00,9.0,6
INV-1931,C,Member,Health & Beauty,164.36,2024-04-26 09:00:00,4.7,9
INV-1932,C,Normal,Electronic accessories,27.68,2024-04-26 12:00:00,8.4,12
INV-1933,C,Normal,Electronic accessories,638.3,2024-04-26 15:00:00,7.2,15
INV-1934,C,Member,Electronic accessories,458.72,2024-04-26 18:00:00,5.7,18
INV-1935,C,Member,Sports & Travel,151.59,2024-04-26 21:00:00,7.0,21
INV-1936,B,Normal,Food & beverages,958.78,2024-04-27 00:00:00,5.8,0
INV-1937,C,Member,Sports & Travel,539.07,2024-04-27 03:00:00,7.6,3
INV-1938,C,Normal,Home & Lifestyle,257.06,2024-04-27 06:00:00,6.6,6
INV-1939,A,Normal,Electronic accessories,510.59,2024-04-27 09:00:00,5.0,9
INV-1940,B,Normal,Home & Lifestyle,686.03,2024-04-27 12:00:00,4.7,12
INV-1941,B,Normal,Fashion accessories,94.71,2024-04-27 15:00:00,7.3,15
INV-1942,B,Member,Health & Beauty,289.21,2024-04-27 18:00:00,9.4,18
INV-1943,C,Member,Health & Beauty,810.83,2024-04-27 21:00:00,6.1,21
INV-1944,C,Member,Sports & Travel,470.47,2024-04-28 00:00:00,8.4,0
INV-1945,C,Member,Food & beverages,555.65,2024-04-28 03:00:00,8.0,3
INV-1946,A,Normal,Home & Lifestyle,444.16,2024-04-28 06:00:00,9.6,6
INV-1947,C,Normal,Food & beverages,63.02,2024-04-28 09:00:00,8.9,9
INV-1948,A,Member,Sports & Travel,182.43,2024-04-28 12:00:00,7.4,12
INV-1949,B,Normal,Health & Beauty,456.63,2024-04-28 15:00:00,7.9,15
INV-1950,C,Normal,Food & beverages,225.0,2024-04-28 18:00:00,9.4,18
INV-1951,A,Normal,Food & beverages,68.98,2024-04-28 21:00:00,6.4,21
INV-1952,A,Member,Health & Beauty,846.78,2024-04-29 00:00:00,6.0,0
INV-1953,C,Member,Home & Lifestyle,981.57,2024-04-29 03:00:00,4.1,3
INV-1954,B,Member,Health & Beauty,797.28,2024-04-29 06:00:00,9.0,6
INV-1955,B,Normal,Food & beverages,856.71,2024-04-29 09:00:00,8.8,9
INV-1956,B,Member,Home & Lifestyle,257.14,2024-04-29 12:00:00,4.6,12
INV-1957,A,Member,Home & Lifestyle,961.41,2024-04-29 15:00:00,7.5,15
INV-1958,A,Member,Health & Beauty,212.99,2024-04-29 18:00:00,6.8,18
INV-1959,A,Member,Food & beverages,952.4,2024-04-29 21:00:00,4.7,21
INV-1960,A,Member,Sports & Travel,994.92,2024-04-30 00:00:00,9.9,0
INV-1961,B,Member,Food & beverages,717.49,2024-04-30 03:00:00,5.3,3
INV-1962,C,Normal,Electronic accessories,981.52,2024-04-30 06:00:00,4.4,6
INV-1963,A,Normal,Fashion accessories,578.15,2024-04-30 09:00:00,7.6,9
INV-1964,A,Member,Sports & Travel,274.35,2024-04-30 12:00:00,8.4,12
INV-1965,B,Member,Home & Lifestyle,448.26,2024-04-30 15:00:00,4.2,15
INV-1966,C,Normal,Sports & Travel,601.69,2024-04-30 18:00:00,8.0,18
INV-1967,C,Normal,Home & Lifestyle,91.62,2024-04-30 21:00:00,7.2,21
INV-1968,B,Member,Home & Lifestyle,629.9,2024-05-01 00:00:00,4.6,0
INV-1969,B,Member,Sports & Travel,981.55,2024-05-01 03:00:00,5.0,3
INV-1970,C,Member,Home & Lifestyle,206.31,2024-05-01 06:00:00,7.4,6
INV-1971,A,Member,Home & Lifestyle,796.74,2024-05-01 09:00:00,5.8,9
INV-1972,C,Normal,Electronic accessories,909.74,2024-05-01 12:00:00,9.6,12
INV-1973,B,Member,Food & beverages,944.83,2024-05-01 15:00:00,8.9,15
INV-1974,A,Member,Food & beverages,960.93,2024-05-01 18:00:00,9.9,18
INV-1975,A,Member,Fashion accessories,531.03,2024-05-01 21:00:00,5.6,21
INV-1976,B,Member,Fashion accessories,977.76,2024-05-02 00:00:00,9.8,0
INV-1977,B,Normal,Electronic accessories,762.16,2024-05-02 03:00:00,6.6,3
INV-1978,B,Normal,Fashion accessories,178.44,2024-05-02 06:00:00,6.1,6
INV-1979,C,Normal,Sports & Travel,487.36,2024-05-02 09:00:00,4.3,9
INV-1980,C,Member,Health & Beauty,723.96,2024-05-02 12:00:00,4.3,12
INV-1981,A,Member,Health & Beauty,262.39,2024-05-02 15:00:00,8.2,15
